dataset,id,kind,name,L1,L2,L3,L4,absent,sent_indices
data_source_3,ClothingCompany,attribute,Order.OrderQuantity,True,True,True,True,False,5;11;12
data_source_3,ClothingCompany,attribute,Order.OrderDate,True,True,True,True,False,5;11;12
data_source_3,ClothingCompany,attribute,Order.DeliveryDate,True,True,True,True,False,12
data_source_3,ClothingCompany,attribute,Category.Name,True,True,True,True,False,3;9
data_source_3,ClothingCompany,attribute,Product.Name,True,True,True,True,False,3;9
data_source_3,ClothingCompany,attribute,Product.Description,True,True,True,True,False,3
data_source_3,ClothingCompany,attribute,Product.NetPrice,True,True,True,True,False,3;5
data_source_3,ClothingCompany,attribute,Representative.FirstName,True,True,True,True,False,3;7;9
data_source_3,ClothingCompany,attribute,Representative.LastName,True,True,True,True,False,3;7;9
data_source_3,ClothingCompany,attribute,Representative.Ssn,False,False,False,False,True,
data_source_3,ClothingCompany,attribute,Representative.PhoneNumber,True,True,True,True,False,9
data_source_3,ClothingCompany,attribute,Representative.Email,True,True,True,True,False,7;9
data_source_3,ClothingCompany,attribute,Manufacturer.Name,True,True,True,True,False,3;9
data_source_3,ClothingCompany,attribute,Country.Name,True,True,True,True,False,3;9
data_source_3,ClothingCompany,attribute,Country.VAT,True,True,True,True,False,5
data_source_3,ClothingCompany,attribute,Country.Currency,True,True,True,True,False,5
data_source_3,ClothingCompany,attribute,Country.ConversionRate,True,True,True,True,False,5
data_source_3,ClothingCompany,attribute,Customer.Name,True,True,True,True,False,3;9
data_source_3,ClothingCompany,attribute,Customer.Address,True,True,True,True,False,9
data_source_3,ClothingCompany,attribute,Customer.PhoneNumber,True,True,True,True,False,9
data_source_3,ClothingCompany,attribute,Customer.Email,True,True,True,True,False,7;9
data_source_3,ClothingCompany,rel_endpoint,Product-(association)->Order,True,True,True,True,False,4;6;11
data_source_3,ClothingCompany,rel_endpoint,Product-(association)->Order (tgt),True,True,True,True,False,5;11;12
data_source_3,ClothingCompany,rel_endpoint,Category-(association)->Product,False,False,False,False,True,
data_source_3,ClothingCompany,rel_endpoint,Category-(association)->Product (tgt),True,True,True,True,False,4;6;11
data_source_3,ClothingCompany,rel_endpoint,Representative-(association)->Order,True,True,True,True,False,8
data_source_3,ClothingCompany,rel_endpoint,Representative-(association)->Order (tgt),True,True,True,True,False,5;11;12
data_source_3,ClothingCompany,rel_endpoint,Manufacturer-(association)->Country,False,False,False,False,True,
data_source_3,ClothingCompany,rel_endpoint,Manufacturer-(association)->Country (tgt),True,True,True,True,False,4;5;6;8
data_source_3,ClothingCompany,rel_endpoint,Product-(association)->Country,True,True,True,True,False,4;6;11
data_source_3,ClothingCompany,rel_endpoint,Product-(association)->Country (tgt),True,True,True,True,False,4;5;6;8
data_source_3,ClothingCompany,rel_endpoint,Representative-(association)->Country,True,True,True,True,False,8
data_source_3,ClothingCompany,rel_endpoint,Representative-(association)->Country (tgt),True,True,True,True,False,4;5;6;8
data_source_3,ClothingCompany,rel_endpoint,Order-(association)->Customer,True,True,True,True,False,5;11;12
data_source_3,ClothingCompany,rel_endpoint,Order-(association)->Customer (tgt),True,True,True,True,False,2;9
data_source_3,ClothingCompany,rel_endpoint,Country-(association)->Customer,True,True,True,True,False,4;5;6;8
data_source_3,ClothingCompany,rel_endpoint,Country-(association)->Customer (tgt),True,True,True,True,False,2;9
data_source_3,Cruise,class,TravelAgency,True,True,True,True,False,7;9
data_source_3,Cruise,class,Ticket,True,True,True,True,False,14;15
data_source_3,Cruise,class,Guest,True,True,True,True,False,3;4;12;15
data_source_3,Cruise,class,Employee,False,True,False,True,False,
data_source_3,Cruise,class,Cruise,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
data_source_3,Cruise,class,ProviderCompany,True,True,True,True,False,0
data_source_3,Cruise,class,Ship,True,True,True,True,False,5;6
data_source_3,Cruise,class,Show,True,True,True,True,False,11
data_source_3,Cruise,class,Destination,True,True,True,True,False,10
data_source_3,Cruise,attribute,TravelAgency.Name,True,True,True,True,False,0;1;2;3;5;9;10
data_source_3,Cruise,attribute,TravelAgency.Address,True,True,True,True,False,9
data_source_3,Cruise,attribute,Ticket.BookingNumber,True,True,True,True,False,1;2;5;8;15
data_source_3,Cruise,attribute,Ticket.BookingDate,True,True,True,True,False,1;8
data_source_3,Cruise,attribute,Guest.Name,True,True,True,True,False,0;1;2;3;5;9;10
data_source_3,Cruise,attribute,Guest.VIP,True,True,True,True,False,3
data_source_3,Cruise,attribute,Employee.Name,True,True,True,True,False,0;1;2;3;5;9;10
data_source_3,Cruise,attribute,Employee.Ssn,False,False,False,False,True,
data_source_3,Cruise,attribute,Cruise.CruiseNumber,True,True,True,True,False,0;1;2;3;5;7;8;10;11;12;13;14;15
data_source_3,Cruise,attribute,Cruise.Name,True,True,True,True,False,0;1;2;3;5;9;10
data_source_3,Cruise,attribute,Cruise.StartDate,True,True,True,True,False,1;8
data_source_3,Cruise,attribute,Cruise.EndDate,True,True,True,True,False,1;8
data_source_3,Cruise,attribute,ProviderCompany.Name,True,True,True,True,False,0;1;2;3;5;9;10
data_source_3,Cruise,attribute,ProviderCompany.Location,True,True,True,True,False,0
data_source_3,Cruise,attribute,Ship.Name,True,True,True,True,False,0;1;2;3;5;9;10
data_source_3,Cruise,attribute,Ship.DeckCount,False,True,False,True,False,
data_source_3,Cruise,attribute,Ship.lenght,False,False,False,False,True,
data_source_3,Cruise,attribute,Ship.PassengerCount,False,True,False,True,False,
data_source_3,Cruise,attribute,Show.Title,True,True,True,True,False,11
data_source_3,Cruise,attribute,Show.Duration,True,True,True,True,False,11
data_source_3,Cruise,attribute,Destination.Name,True,True,True,True,False,0;1;2;3;5;9;10
data_source_3,Cruise,attribute,Destination.Sea,True,True,True,True,False,10
data_source_3,Cruise,rel_endpoint,Cruise-(association)->ProviderCompany,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
data_source_3,Cruise,rel_endpoint,Cruise-(association)->ProviderCompany (tgt),True,True,True,True,False,0
data_source_3,Cruise,rel_endpoint,Cruise-(association)->Employee,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
data_source_3,Cruise,rel_endpoint,Cruise-(association)->Employee (tgt),False,True,False,True,False,
data_source_3,Cruise,rel_endpoint,Cruise-(association)->Ship,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
data_source_3,Cruise,rel_endpoint,Cruise-(association)->Ship (tgt),True,True,True,True,False,5;6
data_source_3,Cruise,rel_endpoint,TravelAgency-(association)->Ticket,True,True,True,True,False,7;9
data_source_3,Cruise,rel_endpoint,TravelAgency-(association)->Ticket (tgt),True,True,True,True,False,14;15
data_source_3,Cruise,rel_endpoint,Cruise-(association)->Destination,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
data_source_3,Cruise,rel_endpoint,Cruise-(association)->Destination (tgt),True,True,True,True,False,10
data_source_3,Cruise,rel_endpoint,Cruise-(association)->Show,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
data_source_3,Cruise,rel_endpoint,Cruise-(association)->Show (tgt),True,True,True,True,False,11
data_source_3,Cruise,rel_endpoint,diamond-(association)->Guest,False,False,False,False,True,
data_source_3,Cruise,rel_endpoint,diamond-(association)->Guest (tgt),True,True,True,True,False,3;4;12;15
data_source_3,Cruise,rel_endpoint,diamond-(association)->Ticket,False,False,False,False,True,
data_source_3,Cruise,rel_endpoint,diamond-(association)->Ticket (tgt),True,True,True,True,False,14;15
data_source_3,Cruise,rel_endpoint,diamond-(association)->Cruise,False,False,False,False,True,
data_source_3,Cruise,rel_endpoint,diamond-(association)->Cruise (tgt),True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
data_source_3,DestroyBlockGame,class,User,True,True,True,True,False,1;2;3;32
data_source_3,DestroyBlockGame,class,BlockAssignment,True,True,True,True,False,7;11;12;24;25
data_source_3,DestroyBlockGame,class,Level,True,True,True,True,False,9;10;13;14;15;18;25;28;29;31
data_source_3,DestroyBlockGame,class,Game,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,class,Block,True,True,True,True,False,7;11;12;24;25
data_source_3,DestroyBlockGame,class,Paddle,True,True,True,True,False,15;20;21
data_source_3,DestroyBlockGame,class,Ball,True,True,True,True,False,15;19;21;22;23;24;25;26
data_source_3,DestroyBlockGame,class,HallOfFameEntry,True,True,True,True,False,0;5;6;7;9;10;11;12;13;14;15;18;19;20;21;24;26;28;29;31;34
data_source_3,DestroyBlockGame,class,PlayedGame,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,class,PlayedBall,True,True,True,True,False,15;19;21;22;23;24;25;26;36
data_source_3,DestroyBlockGame,class,PlayedPaddle,True,True,True,True,False,15;20;21;36
data_source_3,DestroyBlockGame,class,PlayedBlockAssignment,True,True,True,True,False,7;11;12;24;25;36
data_source_3,DestroyBlockGame,class,Player,True,True,True,True,False,2;3;17;20;21;24;25;26;27;28;29;30;31;32;35
data_source_3,DestroyBlockGame,class,Admin,True,True,True,False,False,0;2;3;4;6;7;8;10;13;14;16;17;18;32;33
data_source_3,DestroyBlockGame,attribute,User.username,True,True,True,False,False,1
data_source_3,DestroyBlockGame,attribute,User.password,True,True,True,True,False,3
data_source_3,DestroyBlockGame,attribute,BlockAssignment.gridHorizontalPosition,True,True,True,True,False,11;12
data_source_3,DestroyBlockGame,attribute,BlockAssignment.gridVerticalPosition,True,True,True,True,False,11;12
data_source_3,DestroyBlockGame,attribute,Level.isRandom,True,True,True,True,False,2;7;9;11;12;13;14;15;17;19;20;26;28;29;33
data_source_3,DestroyBlockGame,attribute,Game.name,True,True,True,True,False,5
data_source_3,DestroyBlockGame,attribute,Game.nrBlocksPerLevel,True,True,True,True,False,6;9;10;13;14;15;18;21;25;28;29;31;33
data_source_3,DestroyBlockGame,attribute,Game.published,True,True,True,True,False,17
data_source_3,DestroyBlockGame,attribute,Block.id,False,False,False,False,True,
data_source_3,DestroyBlockGame,attribute,Block.red,False,False,False,False,True,
data_source_3,DestroyBlockGame,attribute,Block.green,False,False,False,False,True,
data_source_3,DestroyBlockGame,attribute,Block.blue,False,False,False,False,True,
data_source_3,DestroyBlockGame,attribute,Block.points,True,True,True,True,False,7;24
data_source_3,DestroyBlockGame,attribute,Paddle.maxPaddleLength,True,True,True,True,False,15;16;20;21
data_source_3,DestroyBlockGame,attribute,Paddle.minPaddleLength,True,True,True,True,False,15;16;20;21
data_source_3,DestroyBlockGame,attribute,Ball.minBallSpeedX,True,True,True,True,False,15;16;19;21;22;23;24;25;26
data_source_3,DestroyBlockGame,attribute,Ball.minBallSpeedY,True,True,True,True,False,15;16;19;21;22;23;24;25;26
data_source_3,DestroyBlockGame,attribute,Ball.ballSpeedIncreaseFactor,True,True,True,True,False,15;16;19;21;22;23;24;25;26
data_source_3,DestroyBlockGame,attribute,HallOfFameEntry.score,True,True,True,True,False,28;34
data_source_3,DestroyBlockGame,attribute,PlayedGame.id,False,False,False,False,True,
data_source_3,DestroyBlockGame,attribute,PlayedGame.score,True,True,True,True,False,28;34
data_source_3,DestroyBlockGame,attribute,PlayedGame.lives,True,True,True,True,False,27;28
data_source_3,DestroyBlockGame,attribute,PlayedGame.currentLevel,True,True,True,True,False,9;10;13;14;15;18;25;28;29;31
data_source_3,DestroyBlockGame,attribute,PlayedBall.ballDirectionX,True,True,True,True,False,15;19;21;22;23;24;25;26
data_source_3,DestroyBlockGame,attribute,PlayedBall.ballDirectionY,True,True,True,True,False,15;19;21;22;23;24;25;26
data_source_3,DestroyBlockGame,attribute,PlayedBall.currentBallX,True,True,True,True,False,15;19;21;22;23;24;25;26
data_source_3,DestroyBlockGame,attribute,PlayedBall.currentBallY,True,True,True,True,False,15;19;21;22;23;24;25;26
data_source_3,DestroyBlockGame,attribute,PlayedPaddle.currentPaddleLength,True,True,True,True,False,15;16;20;21
data_source_3,DestroyBlockGame,attribute,PlayedPaddle.currentPaddleX,True,True,True,True,False,15;20;21
data_source_3,DestroyBlockGame,attribute,PlayedPaddle.currentPaddleY,True,True,True,True,False,15;20;21
data_source_3,DestroyBlockGame,attribute,PlayedBlockAssignment.x,False,False,False,False,True,
data_source_3,DestroyBlockGame,attribute,PlayedBlockAssignment.y,False,False,False,False,True,
data_source_3,DestroyBlockGame,rel_endpoint,Game-(composition)->Block,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,Game-(composition)->Block (tgt),True,True,True,True,False,7;11;12;24;25
data_source_3,DestroyBlockGame,rel_endpoint,Game-(composition)->Paddle,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,Game-(composition)->Paddle (tgt),True,True,True,True,False,15;20;21
data_source_3,DestroyBlockGame,rel_endpoint,Game-(composition)->Ball,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,Game-(composition)->Ball (tgt),True,True,True,True,False,15;19;21;22;23;24;25;26
data_source_3,DestroyBlockGame,rel_endpoint,Game-(composition)->Level,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,Game-(composition)->Level (tgt),True,True,True,True,False,9;10;13;14;15;18;25;28;29;31
data_source_3,DestroyBlockGame,rel_endpoint,Game-(composition)->BlockAssignment,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,Game-(composition)->BlockAssignment (tgt),True,True,True,True,False,7;11;12;24;25
data_source_3,DestroyBlockGame,rel_endpoint,Game-(directed)->HallOfFameEntry,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,Game-(directed)->HallOfFameEntry (tgt),True,True,True,True,False,0;5;6;7;9;10;11;12;13;14;15;18;19;20;21;24;26;28;29;31;34
data_source_3,DestroyBlockGame,rel_endpoint,Game-(association)->PlayedGame,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,Game-(association)->PlayedGame (tgt),True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,Level-(association)->BlockAssignment,True,True,True,True,False,9;10;13;14;15;18;25;28;29;31
data_source_3,DestroyBlockGame,rel_endpoint,Level-(association)->BlockAssignment (tgt),True,True,True,True,False,7;11;12;24;25
data_source_3,DestroyBlockGame,rel_endpoint,PlayedGame-(composition)->PlayedBlockAssignment,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,PlayedGame-(composition)->PlayedBlockAssignment (tgt),True,True,True,True,False,7;11;12;24;25;36
data_source_3,DestroyBlockGame,rel_endpoint,PlayedGame-(composition)->PlayedPaddle,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,PlayedGame-(composition)->PlayedPaddle (tgt),True,True,True,True,False,15;20;21;36
data_source_3,DestroyBlockGame,rel_endpoint,PlayedGame-(composition)->PlayedBall,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
data_source_3,DestroyBlockGame,rel_endpoint,PlayedGame-(composition)->PlayedBall (tgt),True,True,True,True,False,15;19;21;22;23;24;25;26;36
data_source_3,DestroyBlockGame,rel_endpoint,Player-(association)->User,True,True,True,True,False,2;3;17;20;21;24;25;26;27;28;29;30;31;32;35
data_source_3,DestroyBlockGame,rel_endpoint,Player-(association)->User (tgt),True,True,True,True,False,1;2;3;32
data_source_3,DestroyBlockGame,rel_endpoint,Player-(association)->PlayedGame,True,True,True,True,False,2;3;17;20;21;24;25;26;27;28;29;30;31;32;35
data_source_3,DestroyBlockGame,rel_endpoint,Player-(association)->PlayedGame (tgt),True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
